"2063","7586","4026","5","Every once in a while, a professional gets the chance to see a piece of equipment that he doesn't normally have the patience for, and that is the TELUS.  This is a very well made and well made piece of equipment.  This is an excellent product and should be of a higher quality than the expensive ones I have had.  If you are looking for something that is just as well made and well made as the cheaper ones I have had, this is the tool for you.  It works well, but I am disappointed with the quality of the finish.  The only thing I would say is that the finish is not exactly what I was expecting.  The only reason I would give this 5 stars is that the materials are not exactly what I was expecting.  The material is a little hard to grip, but I'm happy with the grip.  I don't really like the mounting hardware, but I do like that it works.  I bought a couple of TELUS pieces for my kitchen cabinets and they are very well made.  The only complaint I have is that the ""lock-out"" knob is very small and I can't get it to lock into place.  I have a nice","2006-06-28 01:13:07","-1"
"2748","5587","502","5","This is a very high-quality saw. The quality is good, but not spectacular.","2012-10-13 06:20:51","-2"
"5464","6357","1244","5","The harness is heavy weight and has a wide opening. I will not be buying this harness again.I bought this harness for my dog. He is a very tall","2008-03-04 09:15:27","3"
"9895","8094","9408","5","I've used this tent a couple times now. Careful that the poles don't bend the wrong way. Very easy to set up. Free standing, which is great for hard surfaces. I got the 3+ person tent and there's more than enough room for 3 adults, their backpacks, and a dog. Very roomy with nice vertical height.","2018-04-01 20:27:07","0"
"4047","5434","1056","5","My 8 and my son's 2 love this food...no issues...","2003-07-10 15:44:00","-1"
"7449","3258","436","4","I bought the Haier TV to replace my 10-inch Coby which inexplicably died less than a year after purchasing.  The Haier TV is a vast improvement over the Coby model: it has a nice attractive look and actually takes up less room than the Coby did, although their screen sizes are identical.  The picture quality is very impressive for such a little TV, although as other reviewers have mentioned, the audio quality is HORRIBLE.  If you intend to watch this TV often, I would suggest investing in a nice inexpensive pair of computer speakers....but this may not be necessary for casual viewing of news or weather channels.  I would have liked a USB port or memory card slot for viewing pics, etc., but all in all I am very happy with my purchase.  Nice that it has a full-function remote too!","2005-01-21 02:07:44","0"
"8670","2714","6926","5","I haven't used this yet but I am anticipating I will in the next few weeks. We were giving some antelope skins by someone so we my young son could practicing tanning and maybe make some moccasins from the skin. The first thing we noticed was that there was a lot of 'meat' on the skin still.

So we found out we needed some tools, this had good reviews and we purchased it. One thing you notice when handling it is that this is very sturdy with some weight on it. The edges are not dull either. While I don't believe they are the sharpest edge you could get, they feel like they could cut through some stuff. I am thinking we might sharpen the edges.

I believe having this tool in hand will be very helpful. I'll try to update after we have used it on our hides.","2014-09-29 03:50:32","5"
"5759","6680","3065","5","I have had zero issues with this. The size is perfect. Battery life is excellent (ive never charged since the first charge). Always sinks right away. No lag. One thing people say which you should note; doesn't work well for quick use in your lap, due to the folding design. I thought i would never need this, and only have once, but when I did, I had to awkwardly peck on it trying not to collapse the thing. I plan to buy a few for presents for co-workers and family.","2010-01-26 21:11:24","2"
"3628","2751","7353","4","Alright, my fat cat isn't the smartest and hasn't figured out how to open the compartment. I do love not getting kitty attached (meow'ed excessively) anymore because she knows that at a certain time the noise comes and she eats. I just wish it was for a full 7 days to make it easier for me to remember to fill it. The numbers are at the bottom of each 1 cup section but black on black is hard for me to see. I've had it for almost a month and my cat was eating out of it in a few minutes the first day, the 2nd day almost no hesitation and after than, she sits quietly by it up to an hour before the timer opens the compartment and as soon as it starts to shift, she's eating. I really like the recording feature. I think it really helped the first 2 days but she doesn't need it anymore.","2011-08-24 22:50:56","1"
"5962","8106","5868","4","as a handy camera,it works well and the controls are intuitive.  If you have a larger camera you can use the phone or your tablet to get","2009-06-14 15:42:14","-2"
"3810","2697","8419","5","I've had my ThinkPad for about a month and love it.  I'd had a 19"" Dell and find this 15.6"" light and maneuverable.  The keyboard is smooth and enjoyable to type on.  Have had no problems with wireless or internet connections.  All of my downloads have gone flawlessly.","2011-06-12 05:21:16","3"
"1438","8712","2745","5","Finally after years of fighting algae we have a clear pond! It took a couple weeks but it has been perfect since then; we couldn't be happier. We have tried so many different things to clear up our pond and if I had known how well this worked we would have bought it years ago.","2003-01-29 07:17:03","0"
"4769","5115","5232","5","Solved the problems of all those little ""transformer plugs"" that seem to be on everything nowadays!! And take up the space of TWO regular plugs!","2015-04-04 13:53:15","0"
"9340","5434","9200","5","I love these things, I hope they never go cheap on these like so many other items do. Always a clean cut, available in many sizes, clean up well and hang in there.  You want a  machine grade cut in aluminum, steel, plastic, .....wood... start here..... with the Champion cutters.","2011-12-30 20:46:26","-1"
"9540","5867","6918","5","This is a very nice pet bed.  I bought it for my 10lb chihuahua and she just loves it.  She loves playing in it.","2010-01-03 11:52:16","0"
"228","7772","4805","1","I have a Taiwanese Mountain Dog and she hates these treats. I break a piece off and try to feed her and she moves her head and goes ""nope nope nope"". I tried hyping up the food for her. Sometimes I would say "" Xiao Hei! Come eat!"" and I would throw her the treat (she likes to catch food in her mouth). Nope, She would catch the liver treat and then spit it out. I'm very sad. Also these treats are a little smelly.","2019-09-13 08:09:04","-1"
"4352","6020","5771","5","Looks and feels great.  Not bulky, just very comfortable.  Also, it's been used to hold my B5X for a couple of","2002-12-20 14:08:43","-2"
"4272","5567","2494","5","be sure to check ser numbers for fit, mine looks great, feel good","2000-05-21 12:12:05","0"
"7234","5579","2920","4","Simple to set up, worked on my Linksys EA6500.  Couldn't get the WPS to auto detect but that may be user error as I never use the WPS.  Manual configuration worked very easily and the range seems very good.  No lost connections as of yet.

Update 1-10-17
This adapter has finally started dropping connections and randomly resetting.  I'm guessing I've hit its lifespan.  I've reset and updated firmware and still randomly drops connection.  Still pretty happy with the lifespan for the price.","2017-08-01 15:34:56","-1"
"4393","4221","2968","3","I bought this to use with my tablet and games I own because in some games it would be much easier to use a controller than pressing the screen like Metal Slug. Unfortunately the maker states more compatibility than it really has. I can get some games to kinda work and others don't work with it at all. It says there is tons of games on the market it is compatible with but only shows me 20 and I don't own any of them. I am currently trying it with other controller programs and some of them could work it better than Nyko's own program which is frankly sad. I want to be able to use and love this controller more and hope Nyko improves their program and compatibility more.","2007-08-08 00:42:39","-3"
"9423","2573","9079","3","I bought two for the garage. The first one worked perfectly. The second one I needed to install. The instructions were easy to follow. The first one was a little hard to read but it was well worth the price. I am very pleased with the quality of the product. The first one was a little tough to install and I had to use the tape to hold the hinges in place. I would recommend to anyone that needs a strong secure hinge.I bought this to replace a cheap Kohler DeWalt 1/4"" E-Zinc saw.  It is a very good saw, but the saw is a bit smaller than the DeWalt one.  I'll be ordering another one and will update my review if I need to.  It's a bit flimsy, but it's sturdy enough to hold my saw in place.  I wish it had a larger blade.  I'm hoping this saw will last a long time, but I'm going to try and purchase another one.I have used this","2009-11-27 18:30:36","4"
"141","5040","9491","2","I bought this nd did not use it for 6 months. I used it 5 times a a piece inside broke. Worthless, maybe I just got a lemon.  I have never had any problem with dewalts except for this one.","2008-05-06 00:31:14","-2"
"6979","9783","3390","5","Bright!  Rechargeable batteries and a charger (I'd say I need a charger for the","2021-09-28 03:20:31","3"
"6770","6498","4025","4","My small dogs don't like this. The only reason I gave it 4 stars is because the one","2004-09-10 18:08:08","1"
"5542","734","9570","5","Batteries last longer than I expected, but I ended up connecting up directly to a transformer....no more batteries needed.  Not a bad training device for the beginner, but when you want your game to improve then look at Robo Pong as your next step...","2008-12-08 07:26:57","-3"
"1257","8472","6086","4","There is very noticeable distortion (especially with straight horizons) at the wide end. The lens is acceptably sharp at  wide aperture, and very sharp from F5.6.","2003-05-26 02:54:18","-2"
"6787","8164","2568","5","very nice even light for what it is.  I've also used this for a few hours.","2006-08-24 23:30:31","3"
"5275","9748","8617","4","Great price, works well to control volume and volume controls. works great.","2006-02-26 13:06:44","-2"
"2368","9099","6530","5","enuff said =). product is good quality and quality.Very good quality.Nice little speaker. Works great.","2022-07-10 16:53:43","3"
"2421","2373","41","5","Solved the problems of all those little ""transformer plugs"" that seem to be on everything nowadays!! And take up the space of TWO regular plugs!","2002-09-15 03:49:23","2"
"2148","3386","4564","4","This has been working very well for us. We got a new house recently that had some musty smells in the closet built off the master bedroom's attached bathroom. The prior owners had obviously not done a good job ventilating or keeping moisture controlled. I put one of these in there, and have been keeping the door closed except when going in or out. After a week, the air has changed dramatically, and you can even feel the dryness of the air when you open the door. I would heed the warnings here, and put a pan under the bucket though, jut in case the plastic does break, but I think that is more likely if it is exposed to direct sunlight in a high heat situation, like in a car sitting out in the sun. But still, better safe than sorry.

4 stars.","2006-10-08 21:10:40","5"
"1156","6611","522","4","Amazing power on the rug, it feels very sturdy. I will keep my rug in the house.I bought this for","2013-01-29 09:20:34","3"
"5625","355","6295","2","Very small and flimsy looking bag. The product info on the webiste is somewhat unclear/misleading. Had to return it.","2006-08-13 18:16:46","1"
"4032","2162","6236","5","this is the best way to mount a flashlight to a shotgun in my own opinion it's well worth the money and I would definitely do it again","2002-04-02 20:06:29","-3"
"7207","2955","5931","4","Great product, does it's job well holding my lunch several days a week.","2013-11-29 16:50:45","2"
"3113","7013","4984","5","I finally got a chance to shoot the gun and it was a nice sight. I was pretty impressed with the rangefinder and the gun. The sights are very accurate and the rifle is very comfortable. I would highly recommend this scope to anyone.I love these socks. They are comfortable and I don't feel like I'm wearing them on","2016-02-18 13:00:48","5"
"6344","2404","8648","2","I was able to use this transmitter and the controls worked perfectly.  I have a few of the other two Bose speakers I have connected to my TV and the first was a large fan that came up when I moved the tv around.  I then turned on the speakers and the volume was a bit lower than I wanted it","2003-07-29 10:12:44","-2"
"411","8158","1795","4","Very good dog food.  Like the healthy components of it very much because i'm careful about what I feed my dogs.  The good news is, they liked it too.  recommended for those avoiding grains.","2012-10-03 12:14:38","1"
"5034","3077","9387","5","A gift for a big Cub's fan. He loved it.","2015-12-13 06:44:11","-3"
"7986","3193","6561","5","I'm not a professional and this is the only one I've used.

The other one is a pair of the same size, both of which have a ""turn""","2007-08-30 15:47:23","-3"
"9553","136","665","3","My physical therapist recommended this product. The quality is good and it fits my hand well. If you have an extra large hand, then this is the product for you.Great case! The only thing I would change is the size of the padding. This is a big problem for me. I have 2 8"" heads and","2019-10-22 00:45:23","-1"
"5960","2448","7571","5","They actually seem like better quality than Everlast, and are priced really well.","2008-03-24 18:57:45","-3"
"681","5754","263","4","This is a nice silicon mat, it helps minimize the damage my dog makes while eating or drinking. However, my puppy is a sloppy drinker and there is still plenty of water on the floor after he finishes drinking. The mat is easy to clean and holds up (so far) to my puppy's attempts to chew it up.","2011-05-08 23:25:09","-2"
"848","8955","4841","5","Oscar (mini dachshund) and Little Jack Russell (cute bulldog) love this toy!  They chase it all over the house.  I also bought the Tootle plush toy and now it's my little girl's favorite toy.I have two dogs and","2005-05-02 11:25:30","-2"
"719","4843","3888","3","love these bags but one had a hole in it, but a good price for the amount you get","2020-07-17 13:01:09","0"
"5053","4902","8739","5","Beagle doesn't like when it goes over her head but it is comfy and doesn't rub her raw anywhere. Other harnesses she was always trying to wiggle out of. When she takes off after a smell and reaches the end of the leash, the harness protects her from being jerked back.","2006-09-26 13:58:53","1"
"968","6235","1521","5","I love these containers! They're perfect for the wide variety of containers you can make for the price!Great product. Great price! I am very happy with the purchase.This is a great fan. It is quiet and does not have","2010-11-20 17:47:01","5"
"2921","1718","8971","5","I had a couple of issues with the design, which I will admit was due to the fact that the two adjustable blades are plastic, which is not the case with this model. The saw is well made and will cut your projects as you wish. The saw itself is not as sharp as a saw with a single adjustable blade, but it's not that sharp as a saw with two adjustable blades. I highly recommend this model. I have a few other saws that are very similar to this model, but I would prefer the two blades. Bottom line:  This saw is a great value. It's not cheap, but it's a good value. I would definitely recommend this saw to anyone.","2012-05-29 11:22:10","-3"
"9330","3705","7347","5","This is a life saver.  The only problem is that it's kind of hard to put on.  I had to replace the attachments and then the plastic part would go in and out of the","2013-03-24 07:31:28","0"
"8378","2594","3886","2","Too small. Using the measuring chart, the sizing is incorrect. Consider next size up.  Good luck, I will update comment after reordering the next larger size.

I reordered the sun visors in size small and they are a much better fit .  I Do not know if the bill on the visor is long enough to really shade the shih tzu eyes but will know better during actual outside wear.  The velcro strap may be an issue as well.  It is a little awkward to put in place and tends to get tangled with the ear and face.  They are cute though.  We will have to see how really functional they are.","2022-04-19 21:03:13","-2"
"5646","9806","5128","4","I have a mix feelings about this product. It;s heavy as a shower head but, just the part that goes with the filter (the filter is heavy). The other part is ok. I like the different types of spray. The material is durable","2001-01-13 13:24:15","-1"
"2591","2140","8842","5","Not much to rate.  But it's an excellent product.

If you have a couple of other tools that","2016-01-19 01:32:57","-3"
"8510","2434","4270","3","It was really cute, but good only for a younger or smaller toddler. My son just turned three (39"", 39lb) when I ordered it; I returned it as I did not see him getting much use out of it (too small to work for long).","2019-01-10 17:53:04","1"
"3477","501","6498","4","I have friends who are SCCA corner workers and others who are EMTs and Firefighters. Both are jobs that can involve cutting, prying open, grabbing hot or sharp things, etc.  I saw this as a good tool to keep in my car to use ""just in case"" I had a chance to be a hero, like my friends. But first, I brought it to church to show my firefighter friend and get his thoughts. Here's what he said:

He thought it was a little heavy to carry but he thought he would be able to substitute it for a couple of other tools he carries. He liked the combo pliers/wire cutters and saw how they could be used to turn, bend or cut through wires or grills. He immediately recognized the key slot that could close gas valves. The pry bar end too could be useful to open stuck doors or smash windows. Finally, and the reason for only 4 stars, the fire hose tightened isn't very useful since he say that you really need two to snug up the joint.

Quality build, several useful tools, a little heavy, worth a try for the heros in your life!","2001-06-25 13:33:20","4"
"9727","7795","1775","5","Great curtains! Thick and great quality! Blocks out light and quite a bit of sound.  It's hard finding blackouts at such a long length. Very pleased.","2001-11-26 23:49:05","3"
"7522","4186","963","5","Cost a little more than $200, and it works perfectly.  If you have a larger head","2013-06-07 04:39:05","0"
"4935","1030","1481","5","Arrived on time and in perfect condition.  It is a little heavy for my small kitchen and doesn't fit in the dishwasher, but it is","2019-11-18 18:24:19","0"
"5210","472","917","3","Supposedly great as a chew toy. The only problem is that it's kind of hard to put together.","2022-07-24 19:54:24","1"
"5908","3996","2026","5","I have it in the garage and it does the job. The only reason I ordered this is because I had a bad run.","2021-04-25 12:44:53","2"
"3958","5005","7164","5","My cat loves it! Please check out our review. http://youtu.","2003-04-20 00:28:45","-2"
"9792","1191","5445","5","Package arrive within 3 days from East coast and I am on West coast. Box contained a plastic bag labeled as 12 ea 2"" 13 Ball Nylon rollers (they are actually measured as 1- 3/4"" for a 2"" track). The bag had been slit open as if someone wanted to check out the product, but all 12 rollers were the same. The nylon rollers are sealed on both sides so it is almost impossible to see how many ball bearings there actually are. Product has been installed and are quiet as the door opens and closes.","2001-12-03 20:47:16","4"
"9411","6406","5047","5","Love these glasses. Bought extra for my wife. Great quality.

Nice for the price.","2022-04-30 07:33:48","-1"
"7274","9850","2166","5","I bought this to replace an ancient netgear router. I should have replaced it a long time ago! This is a huge upgrade. It was easy to set up and between the 2g and 5g bands, we are getting a strong signal in all parts of the house. The wifi is faster and more reliable than ever. My only gripe is that the router itself is kind of a beast and has to sit out in the open, instead of tucking away. But at least it is sleek looking.","2008-08-13 06:02:03","-2"
"8991","6382","3926","1","Our cats, who are known for being more active, tend to be more active, and this one is a great solution. The plastic part is also very light and easy to wash.I have used this product for about a year","2016-03-03 09:33:50","1"
"7852","3592","1281","4","The lids are a little tight on the bottom, which is a nice bonus. I like the extra space so I can open the lid before I get the first drink. The lids are a bit small, so I have to use a size for the glass to fit. The lids are a bit too small to hang on the wall, but the lids are so light-weight and comfortable that I can't imagine hanging them","2012-07-21 10:26:36","3"
"4153","8382","3097","5","I'm very pleased with this set! Ours came with literally everything we needed. The only things we bought were the hamster and the ball for him to run in!","2003-10-02 04:28:15","-3"
"2781","4860","5488","5","This is the perfect headphone for an amateur. The bass is nice, the highs are pretty good.","2010-04-05 20:17:23","1"
"443","7404","1485","4","Both of my dogs love this toy and the dogs love it.  My dogs are strong and we have two Great Pyrenees, both with their teeth and skin.  I wanted to keep the dogs safe and in good health, so I placed the toy in the back of the","2018-07-19 12:45:32","0"
"5022","6212","4366","5","I took many B+W classes and learned the basics of using this lens.

The photos were very good and the lens is very bright.  The lens is not a great lens, but it is well worth the price.  I would recommend it.

The lens is not the best, but it is a great lens.  I have taken many high-end B+W cameras and have had no complaints.  I am very pleased with this lens.  I will be buying another one of these for the future.I've owned these for about a month now and have been using them","2015-06-01 21:39:29","2"
"2119","8410","80","5","This product is great and works well. It is thick enough to make it hard to throw. If you want to throw a tennis ball then the plastic part should be strong enough to go through it. It is a perfect size for my dogs and is perfect for them. I have 2 dogs with medium to large chests and they have never had problems with this ball. I just put it on them and they go to their feet. It is very easy to put on and take off. The only thing I wish I could do is let them just sit on it and it would be a good thing for them to not have to do that. I would definitely recommend this product. This is the best dog bed I have found. It's lightweight and is comfortable for my dog. I have used it for the last 10 years. It's well made and the only thing that bothers me is the fact that it is a little hard to put on but that's not a problem with the other dog beds I have used. My dogs go to the bed when they're hungry and this one is a little bit tougher on them. This is the only catnip my cat doesn't like.","2020-10-31 17:59:27","3"
"6765","8831","5358","1","I tried to sync this device to the internet, and I did not receive a response.","2017-03-25 07:32:44","0"
"5312","1611","7177","5","My cat does seem more comfortable with the leash, which is a nice bonus. She does not chase after anything but the leash. The leash also is a little tight on the dog's neck, which is great. It is a nice collar for the price.I purchased this for my dog","2001-06-06 07:23:54","0"
"298","5783","6558","5","Very surprised to see how well it was made, and heavier than I thought it would be.  My kittens enjoy the feeling, and I try to brush them very lightly so I don't hurt their undercoat too much.","2005-12-03 20:59:47","-1"
"3166","8329","2436","1","Did nothing to prevent algae growth. The only problem is that it's kind of hard to find.","2016-05-28 16:15:06","-2"
"2138","3846","4444","4","its a compact bag. if you want carry more things. its better you bought bigger one. its tight fit bag. if you want to buy bag for only camera its a good one.","2007-07-22 14:37:53","-1"
"1420","4298","3245","5","I was shocked by how small it was. It is small enough to fit in the pocket of my","2013-10-28 11:39:48","2"
"2782","3038","5768","4","Bought a couple of these to go on my Coleman stove under my Coleman Camp oven&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Coleman-2000016462-Camp-Oven-13-5-x-12-9-x-3-3-Inch/dp/B0009PURJA/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Coleman 2000016462 Camp Oven, 13.5 x 12.9 x 3.3 Inch</a>&nbsp;to prevent my delicious cinnamon rolls from burning. After a 9-day camping trip, I can say that it worked pretty good. Not great, but pretty good. A few of my cinnamon rolls still burned a little while others weren't cooked through, but it was definitely an improvement over using without. I noticed the most improvement when cooking a skillet of bacon. I didn't have a hot spot in the middle of the pan that burned my bacon while the rest stubbornly refused to cook. And nothing is more sad than overcooked bacon. Nothing.","2000-07-12 20:37:50","1"
"6337","9651","1922","5","my cat loves these treats. he is really happy. These are the best cat treats ever invented for pet owners","2000-07-05 11:02:39","-3"
"7174","5381","4726","5","Great showerhead, provides a pretty good flow in this low-flow world we live in now.","2020-01-13 05:01:40","1"
"3753","3864","4373","5","A gift for my son from out of state. He loves it and the fit was perfect for him. The sweatshirt seems to be well made, great stitching, and the colors are bright.","2012-08-14 13:21:52","2"
"8764","473","7654","1","I have one made in China and the other made in China.  These work well and look great. ","2002-08-03 01:27:49","0"
"9921","7124","3941","4","It is what it is.  I love the feel of this gun.  It's strong and durable.  I had to replace a couple of the plastic plastic magazines to get it to work properly.  It's a good value for the money.I bought this for my husband for Christmas and it's great! He loves it and I can't wait to use it!I love this gun. It works well and seems to last for years. I have a Beretta 1270 and it is very light weight. The sights are very well made and easy to install. I have a.22 rimfire rifle and","2019-02-18 09:25:55","3"
