"585","3370","3848","4","UPDATE 04/11/2017: I'm updating my review. The quality of this item is very good, the screen is very bright and the mic is very clear. The sound is great. I would definitely recommend this product to anyone. I would recommend it for anyone with an iPhone. Great for the price. I have a portable player and I can use the external controls to control the volume. I can set the volume to a level that is too loud for a person to hear. I have a second player that I use for music and I can also control the volume by either a knob or by turning the knob on or off. The only problem I have is that the sound is too weak and the sound is loud. It is a bit noisy to hear, but it's a good speaker. I have a pair of Bluetooth headphones that I use in the car and they are very good. The sound quality is excellent. I use this in my car and it sounds very good. I have used it for a while and it's been great. I would recommend this product to anyone. I bought this keyboard for my daughter and she loves it. It's a little smaller than the typical keyboard, but it's a little lighter than she expected. It works really well for my needs and is well-made. The only thing I wish was that it had a tab to adjust the volume, which it doesn't do. She has this keyboard now for her iPad, but I can't imagine that it's going to be needed for her tablet.","2009-02-26 06:10:52","5"
"2924","9181","9245","5","Why we never tried this one. The only reason I gave it 4 stars is because I just can't get the suction to run smoothly. The suction is so great, it's like","2002-05-10 16:40:01","-3"
"3192","9122","826","3","This is very easy to use. The only problem is that it comes with a small screw driver.

I had to replace the tool with a different one, so it is not that difficult.

The drill is a bit on the expensive side, but it does provide enough torque to get a good edge on the block.

I have not used the drill yet, but I will update this review if I do.

I have one other drill I have purchased from another vendor that is not listed as having a screw driver, so I will update this review if I find it.

For the price, this is a great deal.I bought this for my son","2021-01-13 05:52:31","-1"
"7383","562","7004","5","This is our second set of these bases; the first set lasted for years.  They are very durable!  My boys (ages: 16, 13 & 10) play baseball everyday.  My youngest son always has his friends over and these bases are used over and over.  We just leave them out in the yard.  They lasted for years, before I finally needed to purchase a new set.  Definitely worth the purchase!","2019-06-20 11:24:04","-2"
"7360","3182","9834","5","Easy to use, tightly holds the lens and the camera. I also love that it's a one-","2012-08-07 09:48:44","1"
"1141","7639","5509","5","This dog food is what the breeder recommeded for our new puppy so I feed it to both my old and new dog....they both seem to love it.","2010-09-25 20:28:53","2"
"3301","215","3231","5","Love them, just thought they would be a bit bigger!","2010-04-24 07:21:07","4"
"4123","5202","9079","3","These were a bit disappointing.  I was expecting a heavy poster paper and these were on regular colored printer paper.  I returned them.","2018-02-28 14:01:31","5"
"4491","4632","8884","5","I cannot say enough about this product.  It is a great product for my dog and he is a very active dog.  The only negative is the plastic part.  I used to buy plastic ones and this one is a perfect replacement.  My dog is still very active and the plastic is a great quality.  I will be purchasing another","2020-01-30 01:48:16","5"
"9337","1892","2428","5","Excellent product! I've had this for a couple of weeks and I'm very happy with the performance and the quality.","2020-04-29 23:03:10","-2"
"4444","7102","2649","5","I own several of these and all I can say is that they work great.  I've used them for over a year and have had no issues whatsoever.
I use them for camping hunting fishing and just everyday use, never disappointed.  They hold color, don't bleed in wash, and have many no traditional uses, whatever you can think of using it for, it doesn't disappoint.","2007-10-12 03:12:31","-1"
"6764","9831","1875","5","Very happy with this accessory, especially for the price. Very good quality.","2002-10-18 13:30:41","1"
"1981","7016","6656","4","Easy testing and seems to be accurate when tested with other of its kind. My biggest  tank is 40 gallons and I only have soft  corals and not that many along with 8 fish a large arrow crab and a few hermits. My filtration devices keep my tank free of nitrates and phosphates, so I do not need any higher priced test kits for testing.","2019-11-07 04:50:00","3"
"2736","5078","1748","5","This headphone easily sits atop my desk and provides good sound for its size and weight. I'm using it on a tablet and am not using it with the iPhone, so it should work well with the iPad. It does not have a headphone jack. This headphone is excellent.Great for the price.  I have a portable player and I can use the external volume control to turn the music volume on or off.  I can also hear the sound of the cord when I am on the phone.  I don't have to worry about any of that.  I have a spare USB cable from an old charger.  This does not have a charger.  I would recommend this product.I bought this for my wife to use for her daughter's computer. She loves it. It's a great little keyboard, the only drawback is the metal feels cheap. I wish it had a plastic case.Works as advertised.This is my second pair of Samsung Galaxy Note II cases.  This one is the best looking.  The only problem I have with it is the design.  The metal is very thin, and it is difficult to apply.  The case is very thin, and it will not fit in a pocket.  The case is very thin, and the leather is very thin.  The case has a small zipper that allows you to remove the case from the pocket.  The case is a bit thick, but it is very soft.  I would not recommend this case.  I would recommend this case to anyone who is looking for a case that will protect the phone","2003-12-01 21:22:24","1"
"6801","8246","5166","3","Very quality, so no qualms about that. Just know this is a really big pouch. So if you don't like that, then you'll want to look at something else. As a Prime member, I buy a LOT of stuff from amazon. I rely on product reviews to help me decide which product will suit my needs. I take my personal product reviews very seriously. If you found this helpful, please click yes button below.","2008-03-17 16:55:08","2"
"9538","3474","9188","1","Home Depot doesn't even carry this item, so I decided to purchase another one for the same price.

I had to replace a defective one with the new one. The old one was defective","2021-09-17 23:31:14","-2"
"5180","4213","4564","5","You know, I have invested in quite a few very expensive ear buds in the past.  They sounded great, but invariably broke.  One or the other ear bud would just stop working.  I primarily use them to listen to audiobooks at the gym - lifting weights and riding the stationary bike.  SoI was never especially tough on my phones.

I finally got tired of paying a lot of money for products that weren't durable and didn't last. I bought these because they were inexpensive, and had a control on the cable to stop play if someone spoke to me.

Well, whaddah ya know!? They sounded almost as good, and they seem to be lasting longer.  This is actually my second pair.  I had bought them before, and was happy with them, but dropped my ipod one day and bent the phone plug.  After that, it didn't fit quite well, and I'd get static whenever I moved.  Bought a second pair, and they are great.

I use these with my iPhone as well on occasion, and they're fine for that use as well.  No one seems to have any problem hearing me, and I have no issue hearing and understanding them.  In fact, they sound quite good.

So, for either casual listening at the gym, or talking on your cell phone, I'd recommend these phones.  They are decent at excluding outside noise, though I haven't been able to get quite as good a fit as I had on some of the higher priced phones.  But I don't think the cost differential was anywhere near worth the slightly better sound isolation.","2019-09-28 12:51:21","5"
"4486","6885","4517","5","This is a great quality product from Bodylastics. The color shown for this is blue and the one I received is an army green. It doesn't really matter but I would have preferred the blue. I bought this so my wife and I would each have a pair of handles. I had bought the Bodylastic Max MT Warrior to go with this which only includes one set of handles. Bands will give you a great workout. There's no reason to have a big collection of dumbbells in the way of your living space with these easy to put away bands. I bought a Moen vaccum grab bar handle to secure to a big window, and I can adjust different heights to the bands with it. Moen LR2308W Home Care 12-Inch Suction Balance Assist Bath Grip. It works great.","2011-05-17 22:08:07","5"
"5080","5205","9284","4","Pound those eagle-sized chicken breasts and you'll be very pleased.

The only reason I gave it four stars is that the plastic parts are very small, and the cover is very flimsy. The only reason I gave it","2008-08-16 22:25:04","-1"
"4108","5453","2161","4","This kit is a great value. The quality is good.

If you have a larger head (or smaller body) you may want to get the TRS-80A. The TRS-80A is a great head for those who want to use a large head for the web. The TRS-80A has a very low profile and is very light weight. The TRS-80A has a nice feel to it. I like that the TRS-80A is adjustable so it can be adjusted. You can also adjust the tvs up to 6"" and the tvs down to 5"".","2014-07-19 08:59:38","5"
"2419","6083","9214","1","This toy is sewn together and has the pieces of a small piece of cardboard wrapped around the edge.

I had to cut a","2010-02-15 04:52:57","3"
"735","5080","3049","5","These are great! Easy to clean, easy to nest in drawer for storage. Great product.","2022-02-07 05:12:23","-2"
"7490","351","8590","5","The best product for dog training. The only problem is that it's kind of hard to put on. If you want to get your dog to get the harness off,","2005-03-12 00:50:41","1"
"8577","17","6191","5","This faucet was easy to install and looks great. Our old faucet was leaking and just looked old, this one works great, love it.","2005-02-15 07:49:44","-1"
"6427","1953","1007","5","Perfect for my small breed dog. The only problem is that it's too small for my dog.I bought this for a friend's cat and she's a huge fan of it. It's a little hard to","2012-08-21 05:43:53","-2"
"3997","6891","3362","5","Exactly what I was expecting.  I love the feel of the lens.  The zoom is awesome","2014-04-18 12:30:48","0"
"8266","7064","4689","5","Beautiful as always. ...do not believe the reviews were they say this is Not the real Swarovski Annual ornament. .because IT IS.  I HAVE COLLECTED THESE SINCE 1992.....WELL PACKAGED AND FAST SHIPPING","2013-11-20 08:57:51","0"
"8333","8907","859","5","Great little cheap snips!  I love the look and feel of these!  I have them in a pair of the best quality, both in the ring and in the pocket.  The pocket clip is great and the light is perfect for","2020-10-11 12:49:22","4"
"4683","1318","2389","4","I ordered this for other reviewers. The quality is good but it's not really the best one.I bought this for a friend, and he is very happy with the purchase.  The only thing I wish it had been a little bit better was the price.  If you have a large","2009-11-24 15:40:16","2"
"6428","5413","3982","5","What! Why would I want to make my Windows laptop a Chromebook. It's for my 10 year-old daughter. I got tired of rescuing her from the PC whenever she ended up somewhere no child should be in the Windows OS like the control panel or fiddling with files in Windows Explorer.

The USB drive is big enough to house the entire Chrome OS on it with enough room for wallpapers and such and its bootable. It is small and hardly noticeable which allows the notebook to still feel portable without removing the drive. Great product, amazing price.","2015-01-02 02:01:51","4"
"5662","9005","7740","1","first I was super happy because they fit well. I left a 5 star review. However, the bottom part is now start to detach from the shoe only after 48 hours. I walk my dog for only 20 mins a day and he is senior. I am not sure if this happened to everyone but happened to me. I contacted amazon and I am sending them back. Sorry guys, it's a good shoe, fits well, good design, but it's not durable.","2017-02-09 04:48:00","-3"
"8475","5242","7320","5","I love this item.  It is very light weight.  And I think the product will serve well while I'm riding my gold wing.","2007-06-29 02:29:21","0"
"4924","4682","9530","3","This didn't last as long as I expected.  I've had mine for a couple of years","2009-10-29 18:08:03","3"
"7418","6135","3830","4","Though the case is great, fairly thin, versatile, sturdy and protective.  The downside, smell is overpowering, I literally had to let it air out for a day.  Upon minutes of opening it I could feel the cancer forming in my body from teh horrible chemicals used to make this thing.  If you have a day to let it air out it will be worth the money spent.","2002-01-20 05:23:47","-3"
"1920","5851","364","5","Great idea! I'm still in the process of teaching my 6 month old schnoodles to use this to go out. They're still getting used to it but we use it every time we go outside.","2019-05-13 20:18:38","0"
"4486","1596","8023","2","I had a case of this on the market and it fit perfectly.  The only thing that is a little off is the plastic part.  The plastic part is a bit loose and that is a problem with the Kindle.  I think it might be a problem with the Kindle.  I don't know how to fix it, but I'll try it.  I like the way it is made.  I like the way the case is padded with a good amount of padding.  I like the way the case is made.  I like the way the case is made.  I like the way it is padded with a good amount of padding.  I like the way the case is made.  I like the way the case is made.  I like the way the case is made.  I like the way the case is made.  I like the way the case is made.  I like the way the case is made.  I like the way the case is made.  I like the way the case is made.  I like the way the case is made.  I like the way the case is made.  I like the way the case is made.  I like the way the case is made.  I like the way the case","2007-07-23 18:09:57","2"
"1913","1353","192","2","I will return it.

For three reasons:
1) It requires the root SSID to be broadcasted.
2) In repeater mode, it shows up as a dup SSID. Basically if the root AP's SSID is ""Foo"", with this repeater, I see two ""Foo"" on my Macbook Air.
3) Its plug is right in the middle and its body's bulky. That cause a problem: when I plug it in to a panel with two outlets, the other outlet is barely accessable.

I also bought the other repeater TP-LINK TL-WR700N. The TP-link is better. It supports hidden root SSID and it doesn't add a dup. Its plug is on the side so it works well with the plug in the other outlet.","2011-01-23 12:11:16","1"
"103","1092","6800","5","Great sound and holds a charge very well. Definitely would recommend.","2021-07-24 22:51:35","5"
"689","4339","6963","5","I love these.  they take the zap out of the iPad that was keeping me up at night.
once I used these, I slept happily.

I actually bought more to keep them at each place I use my iPad.","2004-04-09 21:45:31","4"
"5874","4216","8453","4","i've not tested much, but it's nice to know you're getting a good workout.Very nice.I bought this for a friend, and he is a big fan.  I used it to make a little","2009-11-02 02:16:27","4"
"5644","3218","5514","5","I have tried a variety of different brands and the quality is superb. This is the first one I have owned.  The plastic parts are solid and the plastic is solid.  The metal part is well made and the plastic part is very sturdy.  I highly recommend this product.  I have used it with a variety of things including a","2019-02-06 17:49:14","4"
"7552","5195","3909","5","I have used this knife for a couple years now and I have not had a problem with the blade slipping. The blades are very sharp and the sheath is very secure. I would definitely recommend this knife to anyone.

I would recommend this knife to anyone.The Knife is a great addition to my collection. I have used it for over a year now and it has held up well. It does not have a lot of grip on it but it does feel very comfortable. The blade is very light weight and the handle is very secure. The only reason I gave it 4 stars is that it is a little more expensive than some of the other options. However, I am very happy with this purchase and would recommend it to anyone.Very good product. Very good for the price.very goodI love this little bag. I have a small tent and my wife and I have had a few hard times camping in the woods. I used this bag for a few months and it was perfect. It is well made, sturdy and easy to use. I would definitely buy this again. I have used this bag at least once","2019-02-28 09:27:31","5"
"6811","8814","5796","5","I'd ordered this clock radio for my daughter's school. I did not need a clock radio, but she loves it. The clock radio is very clear, and the sound is very clear. She's had no issues with the sound, and it's clear and crisp. She's not afraid of a clock radio, but the sound quality is very good and it is very strong. She will probably just buy a new one, as it is cheaper and more reliable.This is a great product for the price. It works well, but I wish it had a built in speaker.

Pros:
-Good sound quality
-Low cost
-Excellent battery life
-Good sound
-Great price
-Excellent battery life
-Very good price
-Excellent battery life
-Very good battery life
-Excellent battery life
-Very good battery life

Cons:
-Low battery life
-Low battery life
-Low battery life
-Low battery life
-Low battery life

Overall, I'm very happy with this product. I would recommend this product to anyone looking for a good sound quality for the money.works greatI bought this for my wife to use with our Samsung Galaxy Tab S. It works great. We use it with the Galaxy Tab S.

The only problem is that it's not very durable. I didn't like the color of the glass. It looks like a cheap plastic.

My wife loves the glass and it works great. It's easy to hold.We purchased this for our wife","2014-09-11 06:25:18","2"
"4784","3286","4241","3","I finally replaced my old brass doorknobs with these on my coat closet in the living room and I'm not thrilled with them. They fit and work perfectly but the finish is so dull. I thought that was just a bad photo, but that's actually exactly what they look like... lifeless, colorless and dull.  Then again, they were only $4 each...lol.  I'll have to get better ones because I can't stand looking at them.","2011-03-28 23:02:18","-1"
"7990","6989","3044","5","GOOD QUALITY PRODUCT. HAD TO CUT UP INTO SMALLER PIECES. BOTH MY CATS LOVED THE VEGGIES IN THE FOOD AND THE VARIETY,","2022-04-03 13:42:12","-2"
"5554","7009","2036","5","I really like how this utility knife works and feels.","2017-07-25 10:50:26","3"
"7139","8887","5031","5","My mom wanted a basic cable for the cell phone. I saw her need for a basic one. I had a friend who was also looking for a basic cable. She wanted a basic one. I found a local internet store for the price.","2006-06-16 07:03:26","-1"
"8127","5469","4467","5","My dogs are 9-lb Chihuahuas, and they LOVE these Buddy Biscuits Soft & Chewy Peanut Butter treats! l like that they are soft and easy for my dogs to chew, and the size is perfect for small breed dogs. Because they are soft treats, my dogs don't leave a pile of crumbs on the floor after eating these treats! I usually give my dogs each a few of these treats right before heading out the door whenever I have to leave the house; because these are peanut butter flavor, my hand doesn't stink like meat right after reaching into the bag to give them to my dogs! Major plus in my book!

Overall, I definitely recommend the Buddy Biscuits Soft & Chewy Peanut Butter treats for anyone with small breed dogs or dogs that prefer chewy treats! Just don't forget to close the bag after giving some to your dog(s), or the treats will harden up!","2015-04-18 14:18:58","2"
"5907","7016","2847","5","Wasn't sure what'd I'd find behind the old Aprilaire thermostat I was removing so I purchased this. I'd totally recommend this even if you're not needing to cover issues. It makes it look way nicer.","2011-01-12 01:25:40","0"
"35","36","9091","1","I was really excited to get this air prey toy for my cats. However after 20mins it broke in 2 different spots ): I don't think I would buy this product again.","2020-01-27 23:11:12","-2"
"4237","2892","199","5","I love this cup!  It's well made and the color is excellent.  Perfect for my coffee in the morning surrounded by all my little owls in the sun room! :)","2003-03-04 23:42:15","-2"
"7824","5287","2837","3","Wattage matched that of my old ones, and the sound is better.

The only downside is that the range is limited. The subwoofer is a bit louder than I wanted, but it is still great.

I would recommend this product.I purchased this device for my sister to use as a remote control for her","2001-01-31 04:47:02","4"
"9582","5422","3633","4","Great little light, I have had it for a few months now and love it. I have one in my bathroom and the other in the office. The light is bright and it is pretty easy to adjust. It is a good value for the price. I bought this to replace a broken one I had. I love the color and the fact that the hose is a little longer than I expected. This one has a nice white finish. I like that the hose is longer than the one I had. The hose has a small, rubber ring that helps keep it clean. I am really happy with this purchase. UPDATE:  I received a replacement for the broken one on December 12, 2017. I received this replacement for my broken one on December 13, 2017. I received this replacement for my broken one on December 13, 2017. I received this replacement for my broken one on December 13, 2017. UPDATE:  I received this replacement on December 13, 2017.","2002-09-14 13:05:33","-1"
"9977","5843","9677","5","I have had this camera for a couple years now and I really like it. I have used it a lot and the video quality is amazing. The sound is crystal clear and it's nice to have a little extra in the camera bag for a few bucks. I like the fact that the rubber covers are completely covered in the camera and the pictures are very clear. I've also used it for my kid's ipod and he loves it. It's easy to carry and carry around and it's very light weight. The color is very vibrant and it's very bright. I love the fact that it's a little more expensive than","2018-12-06 04:42:02","0"
"8482","1620","9511","5","My dog loves these and they are much less expensive than buying them at the veterinarians","2001-04-29 17:35:52","4"
"9632","1601","6994","5","Good flux pen, just push the button and the pen will come on.","2003-07-10 04:29:07","1"
"9633","8178","7583","4","The slicer works easily and looks good.  It is very sharp and easy to use.  The bottom is not very flexible","2013-10-12 22:44:13","3"
"195","8970","3288","4","It's a pretty nice item.  I'm hoping it stays in its original packaging for a long time.I bought this for a friend, and he is a","2003-07-10 19:23:40","3"
"5917","8347","9778","5","I was looking to bring some of the pieces to a party and I realized that I needed one.

I had a friend who was a bit overweight and wanted to take it to work. She had her own in the dining room and it was perfect. She was very happy with the product. She loved it. I did have to make sure the pieces fit perfectly so I could use it on the counter to store it. I am very happy with it.

I'm very happy with this purchase. I'm sure I will use it for many years","2013-09-19 00:24:03","0"
"347","9520","4356","1","I have never worked with this type of product, and I will never be buying this again.Great product. Great price! I am very happy with the purchase.This is a great fan. It is quiet and does the job. The size is perfect and is perfect for my needs.I bought this as a gift and it has been great!  It is a little heavier than I expected but it works!  I used it to make homemade chili with a cup of coffee.  I have had no problems with the color.  I love that it is made in the USA.  I am really happy with this purchase and am happy with the quality.I bought this for my daughter for Christmas and she loves it. It looks amazing in her room. It's also a great quality. I wish it had been a little larger, but I haven't found it.Works great on my sink. I use it for my curtains and it is very convenient. I just rinse it before using and rinse with water. Easy to clean. I use it for all my window curtains. I use it on my outdoor patio. I put it in the bathroom and it is very comfortable. It's not a big deal but it's a nice feature.I love these!  I just bought a second one for my second wedding and this one is perfect!  It looks great and fits my hand perfectly!This is a great quality, quality, and fast shipping. I would definitely buy again!Bought this for my daughter to use as a bar stool. She is very tall and works great. It is perfect for a small bathroom","2016-09-13 15:13:43","5"
"7669","6297","1984","4","This flashlight works well for what it is intended to do.

The only reason I don't give it 5 stars is the lack of","2014-01-19 08:05:21","2"
"5133","2762","7179","5","I love the real meat company products for their minimal ingredients and the size of treat.  The treat can be give as one large piece or easily broken down into small pieces providing lots of treat.  I have had trouble with the beef flavor breaking apart so usually order lamb and liver or one of their other flavors.  I also love that their are moist treats but don't leave your hands slimy.","2011-11-09 21:13:27","4"
"401","9940","8012","1","These weights work just fine but Amazon shows a picture of a different more expensive set than what they send to you. They have a picture of a set of weights in a red plastic box that has 5 weights sitting in the foam rubber beside of the plastic box of smaller weights. What they sent was just the small box of weights. I could have bought this set of weights at Midwayusa.com and saved over $6. This is not the first time this has happened.","2019-11-13 18:01:08","-2"
"6803","4446","3663","4","For anyone who rides a bike, this is necessary!  Some days I ride for over 3-4 hours and these Padded Shorts helps.  Without these shorts, I would not want to ride more than an hour.  I ride a mountain bike with a specially made seat for men...but these shorts are still needed.  I had these for over 4 years now and still going strong.  I highly recommend.","2005-01-03 22:54:53","-1"
"4958","4718","8074","1","I would give it 0 stars. The only reason I gave it 4 stars is because the one time I hooked it up to the TV, it would not connect to the TV. This is because the HDMI cable is in the same location as the one in the TV. If you have the TV plugged into the TV, the HDMI cable will not connect to the TV. If you have the TV plugged into the TV, it will not connect to the TV. It's very frustrating.

I had to hook up the HDMI cable to the TV to get it to work. This is a huge pain and takes a lot of time. I don't want to have to get the TV hooked up to the TV to make it work. It would be nice if there were a way to do that with the other cables.

I have no complaints about this. I would definitely recommend this product.Works as advertised.This is my second pair of Samsung Note 8s, but","2019-05-31 16:45:58","-2"
"8591","9993","4282","5","I have owned one of these for some time and recently got a new one for a second computer.  It's a great quality keyboard that lacks a lot of the new fangled style and shape, (thank God) of other keyboards that cost so much more and are at times far from the coolest thing around.  I'm speaking of the so called wrap around keyboards that supposedly are more realistically or comfortably designed for our hands.  Sometimes even certain keys are bigger or curled around or something or other.  My experience with them are that most have been far from the ""better mousetrap"" to be sure.  I have wavered in the past from the basic, classic idea that this keyboard is, but not anymore.  Not only has Amazon gotten it dead on with this baby, but they have also managed to improve it a little without messing up the works.  The letters on my old keyboard are not fading at all, (something that always happens on cheap keyboards with the letters used most often), but they have also separated the keys nicely so that its easy to clean and not hit two keys at once when you have fat fingers like me.  Also, this keyboard has a slight built in elevation in the back that is a better quality than the little tabs that other keyboards have that are are often flimsier.  And lastly this keyboard stays put very well with good solid feet to prevent you chasing it around your desk while working.  The only thing about this keyboard that I personally had a problem with is its USB plug.  My computer is so old it still has the rounded plug in the rear for a keyboard.  Fortunately adapters for such old time 'puters are easy to be found and I had one already.  In conclusion, if you believe in sometimes, (make that often) older or classic being better, I highly recommend this Amazon basic. Its very reasonably priced and top quality for the dollar...","2012-11-01 07:56:40","-3"
